"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Mosedale Beck","Amphinemura sulcicollis",0.0001725344064,"dry g.m2",0.000107834004,1.6,"animal","ectotherm invertebrate","species","walking",3.65542433822732e-08,0.88459897241344
"Mosedale Beck","Chironomidae",0.0056084465376,"dry g.m2",0.000194737727,28.8,"animal","ectotherm invertebrate","family","walking",1.00106736494506e-06,0.88459897241344
"Mosedale Beck","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Mosedale Beck","Diatoma hyemale quadratum",0.47132984206,"dry g.m2",3.85e-10,1224233356,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Mosedale Beck","Eunotia",0.1213272365247,"dry g.m2",7.23e-10,167810838.9,"plant","plant","genus","sessile",NA,0.487432933611077
"Mosedale Beck","Eunotia incisa",0.53947300827,"dry g.m2",1.47e-09,366988441,"plant","plant","species","sessile",NA,0.487432933611077
"Mosedale Beck","Eunotia rhomboidea",0.611163898065,"dry g.m2",3.15e-10,1940202851,"plant","plant","species","sessile",NA,0.487432933611077
"Mosedale Beck","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Mosedale Beck","Fragilaria",1.154820138948,"dry g.m2",1.26e-09,916523919.8,"plant","plant","genus","sessile",NA,0.487432933611077
"Mosedale Beck","Hydropsyche siltalai",0.0026297606,"dry g.m2",0.001643600375,1.6,"animal","ectotherm invertebrate","species","walking",2.52869560841378e-07,0.88459897241344
"Mosedale Beck","Isoperla grammatica",0.0033792912464,"dry g.m2",0.002112057029,1.6,"animal","ectotherm invertebrate","species","walking",3.02149746844122e-07,0.88459897241344
"Mosedale Beck","Leuctra inermis",0.0151090155072,"dry g.m2",0.000524618594,28.8,"animal","ectotherm invertebrate","species","walking",2.02321831212069e-06,0.88459897241344
"Mosedale Beck","Oligochaeta",0.0006184307744,"dry g.m2",0.000386519234,1.6,"animal","ectotherm invertebrate","class","walking",9.04841931354243e-08,0.88459897241344
"Mosedale Beck","Peronia fibula",0.2707308674266,"dry g.m2",5.63e-10,480871878.2,"plant","plant","species","sessile",NA,0.487432933611077
"Mosedale Beck","Pinnularia subcapitata",4.01714683328,"dry g.m2",2.23e-08,180141113.6,"plant","plant","species","sessile",NA,0.487432933611077
"Mosedale Beck","Plectrocnemia conspersa",0.0007943639024,"dry g.m2",0.000496477439,1.6,"animal","ectotherm invertebrate","species","walking",1.08086110166682e-07,0.88459897241344
"Mosedale Beck","Salmo trutta",0.506,"dry g.m2",50.6,0.01,"animal","ectotherm vertebrate","species","swimming",0.00198097240926902,0.88459897241344
"Mosedale Beck","Siphlonurus armatus",0.0030929546624,"dry g.m2",0.000241637083,12.8,"animal","ectotherm invertebrate","species","walking",5.18581908532071e-07,0.88459897241344
"Mosedale Beck","Siphonoperla torrentium",0.0449903241648,"dry g.m2",0.000476592417,94.4,"animal","ectotherm invertebrate","species","walking",6.19466324794196e-06,0.88459897241344
"Mosedale Beck","Tabellaria flocculosa",0.339653297893,"dry g.m2",9.1e-10,373245382.3,"plant","plant","species","sessile",NA,0.487432933611077
"Mosedale Beck","Tanypodinae",0.002246953248,"dry g.m2",0.00070217289,3.2,"animal","ectotherm invertebrate","subfamily","walking",2.76494506246665e-07,0.88459897241344
