"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"G1","Achnanthes conspicua",0.00016376304,"dry g.m2",1.19e-10,1376160,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Achnanthes levanderi",6.060544666877e-05,"dry g.m2",6.31e-11,960466.6667,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Achnanthes minutissima",0.00327001475943,"dry g.m2",1.71e-10,19122893.33,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Amphinemura sulcicollis",0.001301312196,"dry g.m2",0.000216885366,6,"animal","ectotherm invertebrate","species","walking",2.25131349590946e-07,0.88459897241344
"G1","Baetis muticus",0.0050657168,"dry g.m2",0.00015830365,32,"animal","ectotherm invertebrate","species","walking",9.60173652745546e-07,0.88459897241344
"G1","Baetis rhodani",0.026211510858,"dry g.m2",0.000451922601,58,"animal","ectotherm invertebrate","species","walking",3.66509068013163e-06,0.88459897241344
"G1","Brachysira vitrea",0.001506425866726,"dry g.m2",1.78e-09,846306.6667,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Ceratopogonidae",8.774035e-06,"dry g.m2",8.774035e-06,1,"animal","ectotherm invertebrate","family","walking",3.84797989746663e-09,0.88459897241344
"G1","Chironomidae",0.000481803608,"dry g.m2",8.60363585714286e-06,56,"animal","ectotherm invertebrate","family","walking",2.12507131474455e-07,0.88459897241344
"G1","Chloroperla tripunctata",0.000722854509,"dry g.m2",0.000722854509,1,"animal","ectotherm invertebrate","species","walking",8.82038175398255e-08,0.88459897241344
"G1","Corixidae",0.001982274535,"dry g.m2",0.001982274535,1,"animal","ectotherm invertebrate","family","walking",1.80529236956839e-07,0.88459897241344
"G1","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"G1","Crunoecia irrorata",0.000748260556,"dry g.m2",0.000187065139,4,"animal","ectotherm invertebrate","species","walking",1.35125144006095e-07,0.88459897241344
"G1","Diatoma hyemale quadratum",4.96946666775e-05,"dry g.m2",3.25e-10,152906.6667,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"G1","Diplectrona felix",0.008291294217,"dry g.m2",0.000921254913,9,"animal","ectotherm invertebrate","species","walking",9.43003764892094e-07,0.88459897241344
"G1","Drusus annulatus",0.002348173709,"dry g.m2",0.002348173709,1,"animal","ectotherm invertebrate","species","walking",2.036009050683e-07,0.88459897241344
"G1","Electrogena lateralis",0.002103949786,"dry g.m2",0.001051974893,2,"animal","ectotherm invertebrate","species","walking",2.30258175422311e-07,0.88459897241344
"G1","Elmis aenea",4.945185e-06,"dry g.m2",4.945185e-06,1,"animal","ectotherm invertebrate","species","walking",2.5611254565705e-09,0.88459897241344
"G1","Erpobdella octoculata",0.006571155385,"dry g.m2",0.006571155385,1,"animal","ectotherm invertebrate","species","walking",4.22753177323008e-07,0.88459897241344
"G1","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"G1","Fragilaria arcus",0.01310237706622,"dry g.m2",1.34e-09,9777893.333,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Fragilaria capucina",0.00669113052,"dry g.m2",7.69e-10,8701080,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Fragilaria construens",0.00036943984,"dry g.m2",3.08e-10,1199480,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Frustulia rhomboides",0.00069528392,"dry g.m2",5.62e-10,1237160,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Gomphonema parvulum",0.0001882159,"dry g.m2",5.75e-11,3273320,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Gomphonema truncatum",0.0002577982,"dry g.m2",3.05e-10,845240,"plant","plant","species","sessile",NA,0.487432933611077
"G1","Helodes",0.005180371208,"dry g.m2",0.000647546401,8,"animal","ectotherm invertebrate","genus","walking",6.52609766532596e-07,0.88459897241344
"G1","Hydracarina",0.001040922693,"dry g.m2",0.001040922693,1,"animal","ectotherm invertebrate","genus","walking",1.14268983900673e-07,0.88459897241344
"G1","Hydropsyche siltalai",0.047375495812,"dry g.m2",0.001246723574,38,"animal","ectotherm invertebrate","species","walking",4.93561943373633e-06,0.88459897241344
